collection_name,set_name,detector_name,image_i,image_j,num_kpts_i,num_kpts_j,keypoint_threshold,dist_threshold,max_num_matches,num_matches,repeatability,accuracy
webcam,chamonix,lift,20130502_071500_10000.csv,20130706_034500_10000.csv,1555,1447,5000,3,1447,413,0.28541810642709053,0.4691261053085327
webcam,chamonix,lift,20130502_071500_10000.csv,20130706_034500_10000.csv,1555,1447,10000,3,1447,413,0.28541810642709053,0.4691261053085327
webcam,chamonix,lift,20130502_071500_10000.csv,20130709_055000_10000.csv,1555,1425,1000,3,1000,275,0.275,0.49191492795944214
webcam,chamonix,lift,20130502_071500_10000.csv,20130709_055000_10000.csv,1555,1425,5000,3,1425,435,0.30526315789473685,0.4691910743713379
webcam,chamonix,lift,20130502_071500_10000.csv,20130709_055000_10000.csv,1555,1425,10000,3,1425,435,0.30526315789473685,0.4691910743713379
webcam,chamonix,lift,20130502_071500_10000.csv,20130714_165000_10000.csv,1555,1404,1000,3,1000,219,0.219,0.4607831835746765
webcam,chamonix,lift,20130502_071500_10000.csv,20130714_165000_10000.csv,1555,1404,5000,3,1404,369,0.26282051282051283,0.4413721561431885
webcam,chamonix,lift,20130502_071500_10000.csv,20130714_165000_10000.csv,1555,1404,10000,3,1404,369,0.26282051282051283,0.4413721561431885
webcam,chamonix,lift,20130502_071500_10000.csv,20130720_085000_10000.csv,1555,1551,1000,3,1000,256,0.256,0.4826911687850952
webcam,chamonix,lift,20130502_071500_10000.csv,20130720_085000_10000.csv,1555,1551,5000,3,1551,441,0.28433268858800775,0.45401668548583984
webcam,chamonix,lift,20130502_071500_10000.csv,20130720_085000_10000.csv,1555,1551,10000,3,1551,441,0.28433268858800775,0.45401668548583984
webcam,chamonix,lift,20130502_071500_10000.csv,20130721_062000_10000.csv,1555,1387,1000,3,1000,262,0.262,0.497700572013855
webcam,chamonix,lift,20130502_071500_10000.csv,20130721_062000_10000.csv,1555,1387,5000,3,1387,418,0.3013698630136986,0.46420133113861084
webcam,chamonix,lift,20130502_071500_10000.csv,20130721_062000_10000.csv,1555,1387,10000,3,1387,418,0.3013698630136986,0.46420133113861084
webcam,chamonix,lift,20130502_071500_10000.csv,20130722_124500_10000.csv,1555,1405,1000,3,1000,207,0.207,0.4494209289550781
webcam,chamonix,lift,20130502_071500_10000.csv,20130722_124500_10000.csv,1555,1405,5000,3,1405,365,0.2597864768683274,0.43739330768585205
webcam,chamonix,lift,20130502_071500_10000.csv,20130722_124500_10000.csv,1555,1405,10000,3,1405,365,0.2597864768683274,0.43739330768585205
webcam,chamonix,lift,20130502_071500_10000.csv,20130723_084600_10000.csv,1555,1551,1000,3,1000,284,0.284,0.5016864836215973
webcam,chamonix,lift,20130502_071500_10000.csv,20130723_084600_10000.csv,1555,1551,5000,3,1551,461,0.2972275950999355,0.46134400367736816
webcam,chamonix,lift,20130502_071500_10000.csv,20130723_084600_10000.csv,1555,1551,10000,3,1551,461,0.2972275950999355,0.46134400367736816
webcam,chamonix,lift,20130502_071500_10000.csv,20130723_114500_10000.csv,1555,1446,1000,3,1000,187,0.187,0.43136173486709595
webcam,chamonix,lift,20130502_071500_10000.csv,20130723_114500_10000.csv,1555,1446,5000,3,1446,348,0.24066390041493776,0.4240143299102783
webcam,chamonix,lift,20130502_071500_10000.csv,20130723_114500_10000.csv,1555,1446,10000,3,1446,348,0.24066390041493776,0.4240143299102783
webcam,chamonix,lift,20130502_071500_10000.csv,20130728_094600_10000.csv,1555,1460,1000,3,1000,237,0.237,0.4747457504272461
webcam,chamonix,lift,20130502_071500_10000.csv,20130728_094600_10000.csv,1555,1460,5000,3,1460,407,0.2787671232876712,0.44576793909072876
webcam,chamonix,lift,20130502_071500_10000.csv,20130728_094600_10000.csv,1555,1460,10000,3,1460,407,0.2787671232876712,0.44576793909072876
webcam,chamonix,lift,20130502_071500_10000.csv,20130730_175000_10000.csv,1555,1396,1000,3,1000,203,0.203,0.4142493009567261
webcam,chamonix,lift,20130502_071500_10000.csv,20130730_175000_10000.csv,1555,1396,5000,3,1396,356,0.25501432664756446,0.4362810254096985
webcam,chamonix,lift,20130502_071500_10000.csv,20130730_175000_10000.csv,1555,1396,10000,3,1396,356,0.25501432664756446,0.4362810254096985
webcam,chamonix,lift,20130502_071500_10000.csv,20130801_091600_10000.csv,1555,1568,1000,3,1000,246,0.246,0.4359394311904907
webcam,chamonix,lift,20130502_071500_10000.csv,20130801_091600_10000.csv,1555,1568,5000,3,1555,432,0.27781350482315115,0.4179217219352722
webcam,chamonix,lift,20130502_071500_10000.csv,20130801_091600_10000.csv,1555,1568,10000,3,1555,432,0.27781350482315115,0.4179217219352722
webcam,chamonix,lift,20130502_071500_10000.csv,20130802_144500_10000.csv,1555,1484,1000,3,1000,151,0.151,0.3697502613067627
webcam,chamonix,lift,20130502_071500_10000.csv,20130802_144500_10000.csv,1555,1484,5000,3,1484,312,0.21024258760107817,0.41091668605804443
webcam,chamonix,lift,20130502_071500_10000.csv,20130802_144500_10000.csv,1555,1484,10000,3,1484,312,0.21024258760107817,0.41091668605804443
webcam,chamonix,lift,20130502_071500_10000.csv,20130804_125000_10000.csv,1555,1350,1000,3,1000,171,0.171,0.4264581799507141
webcam,chamonix,lift,20130502_071500_10000.csv,20130804_125000_10000.csv,1555,1350,5000,3,1350,322,0.23851851851851852,0.40755361318588257
webcam,chamonix,lift,20130502_071500_10000.csv,20130804_125000_10000.csv,1555,1350,10000,3,1350,322,0.23851851851851852,0.40755361318588257
webcam,chamonix,lift,20130502_071500_10000.csv,20130805_172000_10000.csv,1555,1442,1000,3,1000,216,0.216,0.47676849365234375
webcam,chamonix,lift,20130502_071500_10000.csv,20130805_172000_10000.csv,1555,1442,5000,3,1442,374,0.2593619972260749,0.46161800622940063
webcam,chamonix,lift,20130502_071500_10000.csv,20130805_172000_10000.csv,1555,1442,10000,3,1442,374,0.2593619972260749,0.46161800622940063
webcam,chamonix,lift,20130502_071500_10000.csv,20130810_105000_10000.csv,1555,1480,1000,3,1000,175,0.175,0.4259219765663147
