collection_name,set_name,detector_name,image_i,image_j,num_kpts_i,num_kpts_j,keypoint_threshold,dist_threshold,max_num_matches,num_matches,repeatability,accuracy
webcam,chamonix,sift,20130502_071500_10000.csv,20130622_161600_10000.csv,3511,3309,10000,3,3309,787,0.23783620429132668,0.4832562208175659
webcam,chamonix,sift,20130502_071500_10000.csv,20130627_112100_10000.csv,3511,2571,1000,3,1000,223,0.223,0.6224589943885803
webcam,chamonix,sift,20130502_071500_10000.csv,20130627_112100_10000.csv,3511,2571,5000,3,2571,874,0.3399455464799689,0.5613573789596558
webcam,chamonix,sift,20130502_071500_10000.csv,20130627_112100_10000.csv,3511,2571,10000,3,2571,874,0.3399455464799689,0.5613573789596558
webcam,chamonix,sift,20130502_071500_10000.csv,20130628_124600_10000.csv,3511,2960,1000,3,1000,222,0.222,0.6496359407901764
webcam,chamonix,sift,20130502_071500_10000.csv,20130628_124600_10000.csv,3511,2960,5000,3,2960,968,0.327027027027027,0.5423751175403595
webcam,chamonix,sift,20130502_071500_10000.csv,20130628_124600_10000.csv,3511,2960,10000,3,2960,968,0.327027027027027,0.5423751175403595
webcam,chamonix,sift,20130502_071500_10000.csv,20130628_141500_10000.csv,3511,2810,1000,3,1000,189,0.189,0.6169224977493286
webcam,chamonix,sift,20130502_071500_10000.csv,20130628_141500_10000.csv,3511,2810,5000,3,2810,889,0.31637010676156585,0.517417848110199
webcam,chamonix,sift,20130502_071500_10000.csv,20130628_141500_10000.csv,3511,2810,10000,3,2810,889,0.31637010676156585,0.517417848110199
webcam,chamonix,sift,20130502_071500_10000.csv,20130630_081600_10000.csv,3511,4473,1000,3,1000,289,0.289,0.6986902952194214
webcam,chamonix,sift,20130502_071500_10000.csv,20130630_081600_10000.csv,3511,4473,5000,3,3511,1260,0.35887211620620907,0.5876903831958771
webcam,chamonix,sift,20130502_071500_10000.csv,20130630_081600_10000.csv,3511,4473,10000,3,3511,1260,0.35887211620620907,0.5876903831958771
webcam,chamonix,sift,20130502_071500_10000.csv,20130703_092000_10000.csv,3511,1722,1000,3,1000,196,0.196,0.5743242502212524
webcam,chamonix,sift,20130502_071500_10000.csv,20130703_092000_10000.csv,3511,1722,5000,3,1722,574,0.3333333333333333,0.5378916263580322
webcam,chamonix,sift,20130502_071500_10000.csv,20130703_092000_10000.csv,3511,1722,10000,3,1722,574,0.3333333333333333,0.5378916263580322
webcam,chamonix,sift,20130502_071500_10000.csv,20130704_152000_10000.csv,3511,3003,1000,3,1000,121,0.121,0.4975355863571167
webcam,chamonix,sift,20130502_071500_10000.csv,20130704_152000_10000.csv,3511,3003,5000,3,3003,778,0.2590742590742591,0.4651963710784912
webcam,chamonix,sift,20130502_071500_10000.csv,20130704_152000_10000.csv,3511,3003,10000,3,3003,778,0.2590742590742591,0.4651963710784912
webcam,chamonix,sift,20130502_071500_10000.csv,20130706_034500_10000.csv,3511,3026,1000,3,1000,242,0.242,0.5872952342033386
webcam,chamonix,sift,20130502_071500_10000.csv,20130706_034500_10000.csv,3511,3026,5000,3,3026,986,0.3258426966292135,0.5149319469928741
webcam,chamonix,sift,20130502_071500_10000.csv,20130706_034500_10000.csv,3511,3026,10000,3,3026,986,0.3258426966292135,0.5149319469928741
webcam,chamonix,sift,20130502_071500_10000.csv,20130709_055000_10000.csv,3511,2892,1000,3,1000,289,0.289,0.6296806931495667
webcam,chamonix,sift,20130502_071500_10000.csv,20130709_055000_10000.csv,3511,2892,5000,3,2892,1020,0.35269709543568467,0.5642591416835785
webcam,chamonix,sift,20130502_071500_10000.csv,20130709_055000_10000.csv,3511,2892,10000,3,2892,1020,0.35269709543568467,0.5642591416835785
webcam,chamonix,sift,20130502_071500_10000.csv,20130714_165000_10000.csv,3511,1779,1000,3,1000,196,0.196,0.621892511844635
webcam,chamonix,sift,20130502_071500_10000.csv,20130714_165000_10000.csv,3511,1779,5000,3,1779,665,0.37380550871275997,0.5573354959487915
webcam,chamonix,sift,20130502_071500_10000.csv,20130714_165000_10000.csv,3511,1779,10000,3,1779,665,0.37380550871275997,0.5573354959487915
webcam,chamonix,sift,20130502_071500_10000.csv,20130720_085000_10000.csv,3511,4719,1000,3,1000,223,0.223,0.655999094247818
webcam,chamonix,sift,20130502_071500_10000.csv,20130720_085000_10000.csv,3511,4719,5000,3,3511,1166,0.33209911706066647,0.5422028303146362
webcam,chamonix,sift,20130502_071500_10000.csv,20130720_085000_10000.csv,3511,4719,10000,3,3511,1166,0.33209911706066647,0.5422028303146362
webcam,chamonix,sift,20130502_071500_10000.csv,20130721_062000_10000.csv,3511,2804,1000,3,1000,290,0.29,0.6376234889030457
webcam,chamonix,sift,20130502_071500_10000.csv,20130721_062000_10000.csv,3511,2804,5000,3,2804,981,0.34985734664764623,0.557002604007721
webcam,chamonix,sift,20130502_071500_10000.csv,20130721_062000_10000.csv,3511,2804,10000,3,2804,981,0.34985734664764623,0.557002604007721
webcam,chamonix,sift,20130502_071500_10000.csv,20130722_124500_10000.csv,3511,2527,1000,3,1000,184,0.184,0.6323188841342926
webcam,chamonix,sift,20130502_071500_10000.csv,20130722_124500_10000.csv,3511,2527,5000,3,2527,842,0.333201424614167,0.52035853266716
webcam,chamonix,sift,20130502_071500_10000.csv,20130722_124500_10000.csv,3511,2527,10000,3,2527,842,0.333201424614167,0.52035853266716
webcam,chamonix,sift,20130502_071500_10000.csv,20130723_084600_10000.csv,3511,4470,1000,3,1000,246,0.246,0.6363957822322845
webcam,chamonix,sift,20130502_071500_10000.csv,20130723_084600_10000.csv,3511,4470,5000,3,3511,1154,0.3286812873825121,0.535083681344986
webcam,chamonix,sift,20130502_071500_10000.csv,20130723_084600_10000.csv,3511,4470,10000,3,3511,1154,0.3286812873825121,0.535083681344986
webcam,chamonix,sift,20130502_071500_10000.csv,20130723_114500_10000.csv,3511,3127,1000,3,1000,132,0.132,0.49365246295928955
webcam,chamonix,sift,20130502_071500_10000.csv,20130723_114500_10000.csv,3511,3127,5000,3,3127,767,0.24528301886792453,0.4770403504371643
webcam,chamonix,sift,20130502_071500_10000.csv,20130723_114500_10000.csv,3511,3127,10000,3,3127,767,0.24528301886792453,0.4770403504371643
webcam,chamonix,sift,20130502_071500_10000.csv,20130728_094600_10000.csv,3511,3265,1000,3,1000,187,0.187,0.6194859445095062
webcam,chamonix,sift,20130502_071500_10000.csv,20130728_094600_10000.csv,3511,3265,5000,3,3265,941,0.288208269525268,0.5263387262821198
webcam,chamonix,sift,20130502_071500_10000.csv,20130728_094600_10000.csv,3511,3265,10000,3,3265,941,0.288208269525268,0.5263387262821198
webcam,chamonix,sift,20130502_071500_10000.csv,20130730_175000_10000.csv,3511,2604,1000,3,1000,210,0.21,0.5913721323013306
webcam,chamonix,sift,20130502_071500_10000.csv,20130730_175000_10000.csv,3511,2604,5000,3,2604,810,0.31105990783410137,0.509032666683197
webcam,chamonix,sift,20130502_071500_10000.csv,20130730_175000_10000.csv,3511,2604,10000,3,2604,810,0.31105990783410137,0.509032666683197
webcam,chamonix,sift,20130502_071500_10000.csv,20130801_091600_10000.csv,3511,5039,1000,3,1000,218,0.218,0.5448306798934937
webcam,chamonix,sift,20130502_071500_10000.csv,20130801_091600_10000.csv,3511,5039,5000,3,3511,1103,0.314155511250356,0.4790489673614502
webcam,chamonix,sift,20130502_071500_10000.csv,20130801_091600_10000.csv,3511,5039,10000,3,3511,1110,0.3161492452292794,0.4773448705673218
webcam,chamonix,sift,20130502_071500_10000.csv,20130802_144500_10000.csv,3511,2963,1000,3,1000,112,0.112,0.3986884355545044
webcam,chamonix,sift,20130502_071500_10000.csv,20130802_144500_10000.csv,3511,2963,5000,3,2963,713,0.24063449206884913,0.4256923198699951
webcam,chamonix,sift,20130502_071500_10000.csv,20130802_144500_10000.csv,3511,2963,10000,3,2963,713,0.24063449206884913,0.4256923198699951
webcam,chamonix,sift,20130502_071500_10000.csv,20130804_125000_10000.csv,3511,2045,1000,3,1000,131,0.131,0.4831809997558594
webcam,chamonix,sift,20130502_071500_10000.csv,20130804_125000_10000.csv,3511,2045,5000,3,2045,623,0.30464547677261616,0.44160544872283936
webcam,chamonix,sift,20130502_071500_10000.csv,20130804_125000_10000.csv,3511,2045,10000,3,2045,623,0.30464547677261616,0.44160544872283936
webcam,chamonix,sift,20130502_071500_10000.csv,20130805_172000_10000.csv,3511,2138,1000,3,1000,208,0.208,0.6250998079776764
webcam,chamonix,sift,20130502_071500_10000.csv,20130805_172000_10000.csv,3511,2138,5000,3,2138,712,0.333021515434986,0.5416610836982727
webcam,chamonix,sift,20130502_071500_10000.csv,20130805_172000_10000.csv,3511,2138,10000,3,2138,712,0.333021515434986,0.5416610836982727
webcam,chamonix,sift,20130502_071500_10000.csv,20130810_105000_10000.csv,3511,3524,1000,3,1000,125,0.125,0.49908167123794556
webcam,chamonix,sift,20130502_071500_10000.csv,20130810_105000_10000.csv,3511,3524,5000,3,3511,815,0.2321275989746511,0.4735260605812073
webcam,chamonix,sift,20130502_071500_10000.csv,20130810_105000_10000.csv,3511,3524,10000,3,3511,815,0.2321275989746511,0.4735260605812073
webcam,chamonix,sift,20130502_071500_10000.csv,20130813_174600_10000.csv,3511,2758,1000,3,1000,218,0.218,0.5960755944252014
webcam,chamonix,sift,20130502_071500_10000.csv,20130813_174600_10000.csv,3511,2758,5000,3,2758,907,0.32886149383611313,0.5270613133907318
webcam,chamonix,sift,20130502_071500_10000.csv,20130813_174600_10000.csv,3511,2758,10000,3,2758,907,0.32886149383611313,0.5270613133907318
webcam,chamonix,sift,20130502_071500_10000.csv,20130818_162000_10000.csv,3511,2813,1000,3,1000,192,0.192,0.5785695016384125
webcam,chamonix,sift,20130502_071500_10000.csv,20130818_162000_10000.csv,3511,2813,5000,3,2813,838,0.29790259509420547,0.5146356821060181
webcam,chamonix,sift,20130502_071500_10000.csv,20130818_162000_10000.csv,3511,2813,10000,3,2813,838,0.29790259509420547,0.5146356821060181
webcam,chamonix,sift,20130502_071500_10000.csv,20130818_182000_10000.csv,3511,2837,1000,3,1000,206,0.206,0.5363516509532928
webcam,chamonix,sift,20130502_071500_10000.csv,20130818_182000_10000.csv,3511,2837,5000,3,2837,887,0.31265421219598166,0.5002497732639313
webcam,chamonix,sift,20130502_071500_10000.csv,20130818_182000_10000.csv,3511,2837,10000,3,2837,887,0.31265421219598166,0.5002497732639313
webcam,chamonix,sift,20130502_071500_10000.csv,20130822_144500_10000.csv,3511,2475,1000,3,1000,100,0.1,0.5102548897266388
webcam,chamonix,sift,20130502_071500_10000.csv,20130822_144500_10000.csv,3511,2475,5000,3,2475,604,0.24404040404040403,0.4276857376098633
webcam,chamonix,sift,20130502_071500_10000.csv,20130822_144500_10000.csv,3511,2475,10000,3,2475,604,0.24404040404040403,0.4276857376098633
webcam,chamonix,sift,20130502_071500_10000.csv,20130919_064500_10000.csv,3511,2684,1000,3,1000,235,0.235,0.58070507645607
webcam,chamonix,sift,20130502_071500_10000.csv,20130919_064500_10000.csv,3511,2684,5000,3,2684,900,0.3353204172876304,0.5100131928920746
webcam,chamonix,sift,20130502_071500_10000.csv,20130919_064500_10000.csv,3511,2684,10000,3,2684,900,0.3353204172876304,0.5100131928920746
webcam,chamonix,sift,20130508_182000_10000.csv,20130518_055000_10000.csv,3134,2329,1000,3,1000,267,0.267,0.5917663872241974
webcam,chamonix,sift,20130508_182000_10000.csv,20130518_055000_10000.csv,3134,2329,5000,3,2329,955,0.4100472305710605,0.5535573065280914
webcam,chamonix,sift,20130508_182000_10000.csv,20130518_055000_10000.csv,3134,2329,10000,3,2329,955,0.4100472305710605,0.5535573065280914
webcam,chamonix,sift,20130508_182000_10000.csv,20130519_142000_10000.csv,3134,3380,1000,3,1000,304,0.304,0.647472620010376
webcam,chamonix,sift,20130508_182000_10000.csv,20130519_142000_10000.csv,3134,3380,5000,3,3134,1332,0.4250159540523293,0.5892091691493988
webcam,chamonix,sift,20130508_182000_10000.csv,20130519_142000_10000.csv,3134,3380,10000,3,3134,1332,0.4250159540523293,0.5892091691493988
webcam,chamonix,sift,20130508_182000_10000.csv,20130524_121500_10000.csv,3134,2669,1000,3,1000,318,0.318,0.6492540538311005
webcam,chamonix,sift,20130508_182000_10000.csv,20130524_121500_10000.csv,3134,2669,5000,3,2669,1150,0.43087298613713,0.5936318635940552
webcam,chamonix,sift,20130508_182000_10000.csv,20130524_121500_10000.csv,3134,2669,10000,3,2669,1150,0.43087298613713,0.5936318635940552
webcam,chamonix,sift,20130508_182000_10000.csv,20130528_044600_10000.csv,3134,2727,1000,3,1000,382,0.382,0.6894974112510681
webcam,chamonix,sift,20130508_182000_10000.csv,20130528_044600_10000.csv,3134,2727,5000,3,2727,1297,0.4756142280894756,0.6597585678100586
webcam,chamonix,sift,20130508_182000_10000.csv,20130528_044600_10000.csv,3134,2727,10000,3,2727,1297,0.4756142280894756,0.6597585678100586
webcam,chamonix,sift,20130508_182000_10000.csv,20130529_134500_10000.csv,3134,2615,1000,3,1000,284,0.284,0.6102727055549622
