collection_name,set_name,detector_name,image_i,image_j,num_kpts_i,num_kpts_j,keypoint_threshold,dist_threshold,max_num_matches,num_matches,repeatability,accuracy
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130622_161600_10000.csv,986,1039,5000,3,986,146,0.14807302231237324,0.6162545084953308
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130622_161600_10000.csv,986,1039,10000,3,986,146,0.14807302231237324,0.6162545084953308
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130627_112100_10000.csv,986,1042,1000,3,986,168,0.17038539553752535,0.7531521171331406
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130627_112100_10000.csv,986,1042,5000,3,986,176,0.17849898580121704,0.7483537495136261
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130627_112100_10000.csv,986,1042,10000,3,986,176,0.17849898580121704,0.7483537495136261
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130628_124600_10000.csv,986,1021,1000,3,986,182,0.1845841784989858,0.7497308850288391
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130628_124600_10000.csv,986,1021,5000,3,986,190,0.1926977687626775,0.7446827292442322
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130628_124600_10000.csv,986,1021,10000,3,986,190,0.1926977687626775,0.7446827292442322
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130628_141500_10000.csv,986,1033,1000,3,986,173,0.17545638945233266,0.7576418370008469
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130628_141500_10000.csv,986,1033,5000,3,986,180,0.18255578093306288,0.759575679898262
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130628_141500_10000.csv,986,1033,10000,3,986,180,0.18255578093306288,0.759575679898262
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130630_081600_10000.csv,986,1074,1000,3,986,222,0.22515212981744423,0.7556537985801697
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130630_081600_10000.csv,986,1074,5000,3,986,242,0.24543610547667344,0.7581084668636322
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130630_081600_10000.csv,986,1074,10000,3,986,242,0.24543610547667344,0.7581084668636322
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130703_092000_10000.csv,986,951,1000,3,951,155,0.16298633017875921,0.7043684720993042
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130703_092000_10000.csv,986,951,5000,3,951,155,0.16298633017875921,0.7043684720993042
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130703_092000_10000.csv,986,951,10000,3,951,155,0.16298633017875921,0.7043684720993042
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130704_152000_10000.csv,986,1024,1000,3,986,143,0.14503042596348883,0.6629390716552734
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130704_152000_10000.csv,986,1024,5000,3,986,147,0.14908722109533468,0.6579048335552216
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130704_152000_10000.csv,986,1024,10000,3,986,147,0.14908722109533468,0.6579048335552216
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130706_034500_10000.csv,986,990,1000,3,986,180,0.18255578093306288,0.7490779161453247
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130706_034500_10000.csv,986,990,5000,3,986,180,0.18255578093306288,0.7490779161453247
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130706_034500_10000.csv,986,990,10000,3,986,180,0.18255578093306288,0.7490779161453247
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130709_055000_10000.csv,986,1024,1000,3,986,210,0.2129817444219067,0.7603601664304733
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130709_055000_10000.csv,986,1024,5000,3,986,216,0.21906693711967545,0.7624659836292267
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130709_055000_10000.csv,986,1024,10000,3,986,216,0.21906693711967545,0.7624659836292267
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130714_165000_10000.csv,986,986,1000,3,986,173,0.17545638945233266,0.7159152925014496
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130714_165000_10000.csv,986,986,5000,3,986,173,0.17545638945233266,0.7159152925014496
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130714_165000_10000.csv,986,986,10000,3,986,173,0.17545638945233266,0.7159152925014496
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130720_085000_10000.csv,986,1063,1000,3,986,182,0.1845841784989858,0.7216275334358215
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130720_085000_10000.csv,986,1063,5000,3,986,197,0.1997971602434077,0.7112029790878296
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130720_085000_10000.csv,986,1063,10000,3,986,197,0.1997971602434077,0.7112029790878296
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130721_062000_10000.csv,986,978,1000,3,978,193,0.19734151329243355,0.748439759016037
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130721_062000_10000.csv,986,978,5000,3,978,193,0.19734151329243355,0.748439759016037
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130721_062000_10000.csv,986,978,10000,3,978,193,0.19734151329243355,0.748439759016037
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130722_124500_10000.csv,986,1024,1000,3,986,180,0.18255578093306288,0.7724776118993759
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130722_124500_10000.csv,986,1024,5000,3,986,184,0.18661257606490872,0.7750349193811417
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130722_124500_10000.csv,986,1024,10000,3,986,184,0.18661257606490872,0.7750349193811417
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130723_084600_10000.csv,986,1090,1000,3,986,184,0.18661257606490872,0.7325907647609711
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130723_084600_10000.csv,986,1090,5000,3,986,203,0.20588235294117646,0.7271146774291992
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130723_084600_10000.csv,986,1090,10000,3,986,203,0.20588235294117646,0.7271146774291992
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130723_114500_10000.csv,986,1030,1000,3,986,147,0.14908722109533468,0.6915044486522675
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130723_114500_10000.csv,986,1030,5000,3,986,152,0.15415821501014199,0.6956206858158112
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130723_114500_10000.csv,986,1030,10000,3,986,152,0.15415821501014199,0.6956206858158112
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130728_094600_10000.csv,986,1061,1000,3,986,174,0.17647058823529413,0.6687752604484558
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130728_094600_10000.csv,986,1061,5000,3,986,186,0.18864097363083165,0.6648880541324615
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130728_094600_10000.csv,986,1061,10000,3,986,186,0.18864097363083165,0.6648880541324615
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130730_175000_10000.csv,986,986,1000,3,986,152,0.15415821501014199,0.7242710590362549
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130730_175000_10000.csv,986,986,5000,3,986,152,0.15415821501014199,0.7242710590362549
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130730_175000_10000.csv,986,986,10000,3,986,152,0.15415821501014199,0.7242710590362549
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130801_091600_10000.csv,986,1080,1000,3,986,151,0.15314401622718052,0.6778503060340881
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130801_091600_10000.csv,986,1080,5000,3,986,169,0.17139959432048682,0.6769211292266846
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130801_091600_10000.csv,986,1080,10000,3,986,169,0.17139959432048682,0.6769211292266846
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130802_144500_10000.csv,986,1043,1000,3,986,131,0.1328600405679513,0.6715258359909058
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130802_144500_10000.csv,986,1043,5000,3,986,139,0.140973630831643,0.665558397769928
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130802_144500_10000.csv,986,1043,10000,3,986,139,0.140973630831643,0.665558397769928
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130804_125000_10000.csv,986,1009,1000,3,986,158,0.16024340770791076,0.6485486030578613
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130804_125000_10000.csv,986,1009,5000,3,986,160,0.16227180527383367,0.6499077677726746
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130804_125000_10000.csv,986,1009,10000,3,986,160,0.16227180527383367,0.6499077677726746
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130805_172000_10000.csv,986,987,1000,3,986,157,0.1592292089249493,0.658068060874939
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130805_172000_10000.csv,986,987,5000,3,986,157,0.1592292089249493,0.658068060874939
