# height, width, number of rows, number of columns
# 1080, 1920, 10000, 7
# x, y, size, angle, response, octave, class_id
6.760000000000000000e+02,8.570000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.535530984401702881e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.060000000000000000e+03,6.700000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.532032638788223267e-01,0.000000000000000000e+00,-1.000000000000000000e+00
5.250000000000000000e+02,3.710000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.511684358119964600e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.742000000000000000e+03,8.900000000000000000e+01,1.000000000000000000e+00,-1.000000000000000000e+00,1.494386941194534302e-01,0.000000000000000000e+00,-1.000000000000000000e+00
8.170000000000000000e+02,2.870000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.485608816146850586e-01,0.000000000000000000e+00,-1.000000000000000000e+00
7.700000000000000000e+02,3.920000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.484714895486831665e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.043000000000000000e+03,6.680000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.472903937101364136e-01,0.000000000000000000e+00,-1.000000000000000000e+00
7.570000000000000000e+02,6.510000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.465194821357727051e-01,0.000000000000000000e+00,-1.000000000000000000e+00
9.470000000000000000e+02,8.160000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.457944363355636597e-01,0.000000000000000000e+00,-1.000000000000000000e+00
8.130000000000000000e+02,6.110000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.449161767959594727e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.865000000000000000e+03,9.430000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.434086859226226807e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.063000000000000000e+03,3.530000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.404046416282653809e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.422000000000000000e+03,5.780000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.403042972087860107e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.866000000000000000e+03,1.040000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.401415318250656128e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.865000000000000000e+03,1.130000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.384948790073394775e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.908000000000000000e+03,5.930000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.373701244592666626e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.891000000000000000e+03,1.990000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.356528252363204956e-01,0.000000000000000000e+00,-1.000000000000000000e+00
5.620000000000000000e+02,6.970000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.352235525846481323e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.857000000000000000e+03,1.940000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.347935646772384644e-01,0.000000000000000000e+00,-1.000000000000000000e+00
4.450000000000000000e+02,4.340000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.299329102039337158e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.874000000000000000e+03,3.200000000000000000e+01,1.000000000000000000e+00,-1.000000000000000000e+00,1.270319670438766479e-01,0.000000000000000000e+00,-1.000000000000000000e+00
6.680000000000000000e+02,8.870000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.259071379899978638e-01,0.000000000000000000e+00,-1.000000000000000000e+00
7.140000000000000000e+02,4.210000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.253885775804519653e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.007000000000000000e+03,6.000000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.242030858993530273e-01,0.000000000000000000e+00,-1.000000000000000000e+00
7.950000000000000000e+02,4.060000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.241215690970420837e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.854000000000000000e+03,9.840000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.232534423470497131e-01,0.000000000000000000e+00,-1.000000000000000000e+00
7.430000000000000000e+02,6.240000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.228472962975502014e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.833000000000000000e+03,1.650000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.223329305648803711e-01,0.000000000000000000e+00,-1.000000000000000000e+00
5.780000000000000000e+02,8.730000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.219213679432868958e-01,0.000000000000000000e+00,-1.000000000000000000e+00
7.310000000000000000e+02,4.130000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.207076758146286011e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.835000000000000000e+03,5.800000000000000000e+01,1.000000000000000000e+00,-1.000000000000000000e+00,1.195724457502365112e-01,0.000000000000000000e+00,-1.000000000000000000e+00
