# height, width, number of rows, number of columns
# 3024, 4032, 10000, 7
# x, y, size, angle, response, octave, class_id
1.685014282226562500e+03,2.388707275390625000e+02,1.553894500732421875e+02,2.865502929687500000e+02,7.701877504587173462e-02,5.112325000000000000e+06,-1.000000000000000000e+00
1.393898681640625000e+03,2.121175048828125000e+03,3.187960386276245117e+00,2.236140899658203125e+02,7.698366791009902954e-02,8.061951000000000000e+06,-1.000000000000000000e+00
1.341923217773437500e+03,2.178394531250000000e+03,3.932556629180908203e+00,2.222798461914062500e+02,7.687913626432418823e-02,6.553856000000000000e+06,-1.000000000000000000e+00
1.214829711914062500e+03,8.340535888671875000e+02,1.816603088378906250e+02,4.671984863281250000e+01,7.481904327869415283e-02,1.638451700000000000e+07,-1.000000000000000000e+00
1.324670898437500000e+03,2.196505371093750000e+03,4.707982063293457031e+00,2.247727813720703125e+02,7.367444038391113281e-02,2.884096000000000000e+06,-1.000000000000000000e+00
3.398292968750000000e+03,2.071607421875000000e+03,7.039505004882812500e+00,8.073815917968750000e+01,7.317806035280227661e-02,1.527065600000000000e+07,-1.000000000000000000e+00
1.374021606445312500e+03,8.521129150390625000e+02,8.074901580810546875e+00,1.057228088378906250e+02,7.270625978708267212e-02,8.454401000000000000e+06,-1.000000000000000000e+00
2.358514404296875000e+03,5.465883789062500000e+02,4.150321578979492188e+01,1.115780792236328125e+02,7.256697118282318115e-02,9.896451000000000000e+06,-1.000000000000000000e+00
2.358514404296875000e+03,5.465883789062500000e+02,4.150321578979492188e+01,2.204320983886718750e+02,7.256697118282318115e-02,9.896451000000000000e+06,-1.000000000000000000e+00
1.261250366210937500e+03,2.265856689453125000e+03,4.209018707275390625e+00,2.217289428710937500e+02,7.236406207084655762e-02,1.146905600000000000e+07,-1.000000000000000000e+00
1.301863281250000000e+03,2.221233154296875000e+03,5.047982692718505859e+00,2.233598022460937500e+02,7.165017724037170410e-02,7.930368000000000000e+06,-1.000000000000000000e+00
1.724640991210937500e+03,2.545437622070312500e+02,1.799817466735839844e+01,1.201518249511718750e+02,7.123693078756332397e-02,1.631872200000000000e+07,-1.000000000000000000e+00
1.385082763671875000e+03,2.131080322265625000e+03,3.499244689941406250e+00,2.200093841552734375e+02,7.114189118146896362e-02,1.481215900000000000e+07,-1.000000000000000000e+00
1.293026733398437500e+03,2.231059814453125000e+03,4.091594219207763672e+00,2.224654083251953125e+02,7.094246149063110352e-02,9.437440000000000000e+06,-1.000000000000000000e+00
2.016707885742187500e+03,7.998706665039062500e+02,5.980872154235839844e+00,2.922039794921875000e+02,7.020840048789978027e-02,3.474176000000000000e+06,-1.000000000000000000e+00
1.036929321289062500e+03,8.508095092773437500e+02,3.676914215087890625e+01,4.598638916015625000e+01,7.019980996847152710e-02,1.114627000000000000e+06,-1.000000000000000000e+00
1.036929321289062500e+03,8.508095092773437500e+02,3.676914215087890625e+01,3.069096069335937500e+02,7.019980996847152710e-02,1.114627000000000000e+06,-1.000000000000000000e+00
3.448332275390625000e+03,2.289796142578125000e+03,8.021372795104980469e+00,1.315287170410156250e+02,6.958443671464920044e-02,7.995649000000000000e+06,-1.000000000000000000e+00
2.947239746093750000e+03,2.438894287109375000e+03,5.335004329681396484e+00,2.482197265625000000e+02,6.935743987560272217e-02,1.192806400000000000e+07,-1.000000000000000000e+00
1.398963012695312500e+03,2.115171875000000000e+03,4.468265056610107422e+00,2.188580017089843750e+02,6.927824765443801880e-02,1.579443200000000000e+07,-1.000000000000000000e+00
1.989763305664062500e+03,2.671189941406250000e+03,1.429815959930419922e+01,2.074462585449218750e+02,6.917241960763931274e-02,1.638476900000000000e+07,-1.000000000000000000e+00
3.610673583984375000e+03,1.778093750000000000e+03,6.739981174468994141e+00,2.718583374023437500e+02,6.876851618289947510e-02,1.212492800000000000e+07,-1.000000000000000000e+00
