# height, width, number of rows, number of columns
# 2976, 3968, 10000, 7
# x, y, size, angle, response, octave, class_id
3.631614501953125000e+03,2.468596496582031250e+02,5.101946830749511719e+00,0.000000000000000000e+00,1.648487091064453125e+01,8.651264000000000000e+06,-1.000000000000000000e+00
1.343766967773437500e+03,1.378674682617187500e+03,5.382903575897216797e+00,0.000000000000000000e+00,1.645834732055664062e+01,1.251788800000000000e+07,-1.000000000000000000e+00
2.797565185546875000e+03,4.890910339355468750e+02,3.530137538909912109e+00,0.000000000000000000e+00,1.645763206481933594e+01,1.546649600000000000e+07,-1.000000000000000000e+00
3.641686279296875000e+03,1.475975708007812500e+03,5.064470291137695312e+00,0.000000000000000000e+00,1.643101692199707031e+01,2.483840000000000000e+07,-1.000000000000000000e+00
1.355161987304687500e+03,1.389948120117187500e+03,2.990815401077270508e+00,0.000000000000000000e+00,1.635701370239257812e+01,8.388608000000000000e+06,-1.000000000000000000e+00
1.610214721679687500e+03,1.764485351562500000e+03,2.615435123443603516e+00,0.000000000000000000e+00,1.635190963745117188e+01,8.388608000000000000e+06,-1.000000000000000000e+00
1.070882080078125000e+03,1.475217773437500000e+03,2.891761302947998047e+00,0.000000000000000000e+00,1.633171081542968750e+01,8.388608000000000000e+06,-1.000000000000000000e+00
1.437941406250000000e+03,1.811557250976562500e+03,3.160222053527832031e+00,0.000000000000000000e+00,1.628423500061035156e+01,8.388608000000000000e+06,-1.000000000000000000e+00
1.405141113281250000e+03,1.543038452148437500e+03,4.431110382080078125e+00,0.000000000000000000e+00,1.626362991333007812e+01,1.520460800000000000e+07,-1.000000000000000000e+00
1.178573364257812500e+03,2.219884521484375000e+03,2.467815399169921875e+00,0.000000000000000000e+00,1.625509262084960938e+01,8.388608000000000000e+06,-1.000000000000000000e+00
2.088866424560546875e+02,8.865725708007812500e+02,6.117247581481933594e+00,0.000000000000000000e+00,1.625459861755371094e+01,2.182400000000000000e+07,-1.000000000000000000e+00
6.417748413085937500e+02,1.241667236328125000e+03,4.558448314666748047e+00,0.000000000000000000e+00,1.624532318115234375e+01,1.723622400000000000e+07,-1.000000000000000000e+00
1.911284790039062500e+03,7.158268432617187500e+02,3.368076086044311523e+00,0.000000000000000000e+00,1.623407554626464844e+01,1.205862400000000000e+07,-1.000000000000000000e+00
1.774954345703125000e+03,1.114791748046875000e+03,4.710684776306152344e+00,0.000000000000000000e+00,1.622794723510742188e+01,1.959552000000000000e+07,-1.000000000000000000e+00
3.704369201660156250e+02,1.200746093750000000e+03,2.911458492279052734e+00,0.000000000000000000e+00,1.620564079284667969e+01,8.388608000000000000e+06,-1.000000000000000000e+00
3.731911926269531250e+02,1.322962402343750000e+03,3.558898687362670898e+00,0.000000000000000000e+00,1.617637634277343750e+01,1.605632000000000000e+07,-1.000000000000000000e+00
1.702037841796875000e+03,1.178359375000000000e+03,3.138002872467041016e+00,0.000000000000000000e+00,1.616313934326171875e+01,8.388608000000000000e+06,-1.000000000000000000e+00
1.454828613281250000e+03,1.300560302734375000e+03,3.735231876373291016e+00,0.000000000000000000e+00,1.615744400024414062e+01,1.952972800000000000e+07,-1.000000000000000000e+00
2.680260009765625000e+02,1.574793945312500000e+03,3.010506153106689453e+00,0.000000000000000000e+00,1.612582015991210938e+01,8.388608000000000000e+06,-1.000000000000000000e+00
1.652145507812500000e+03,1.159320434570312500e+03,5.611596107482910156e+00,0.000000000000000000e+00,1.610220718383789062e+01,1.553254400000000000e+07,-1.000000000000000000e+00
